review_id,review_title,review_text,star_rating,tag,review_date
232,Good digital experience,The online experience was smooth and straightforward. The information provided was clear. Very satisfied overall.,5,website_app,2025-05-31
233,No trouble logging in now,"The access problem was sorted without much hassle. I had a login issue at first, but it was resolved quickly. I would happily use the service again.",5,login_access,2024-12-13
234,Acceptable support experience,"The service team did what they needed to do. It was manageable, just not especially smooth. There is room for improvement.",5,customer_service,2024-05-20
235,Easy to get back into account,Support helped me regain access to the account very quickly. I would happily use the service again.,4,login_access,2024-12-01
236,Process was fine overall,"The transfer worked out in the end, but it was a fairly average experience. The experience felt fairly ordinary. There is room for improvement.",5,pension_transfer,2025-06-05
237,Pleased with investment performance,The investment performance has given me more confidence in my pension. Everything felt well organised. The fund performance has been stronger than I expected. I would happily use the service again.,5,fund_performance,2025-08-20
238,Login process is frustrating,I have had repeated trouble logging into my account. I came away disappointed.,1,login_access,2025-08-15
239,Pleased with investment performance,I have been pleased with how my pension pot has grown. The investment performance has given me more confidence in my pension. Very satisfied overall.,5,fund_performance,2025-11-28
240,Access issue eventually sorted,"Logging in was a bit awkward, but manageable. A fairly average experience overall.",3,login_access,2025-03-04
241,Strong growth so far,The investment performance has given me more confidence in my pension. It gave me more confidence in managing my pension. I would recommend them.,5,fund_performance,2024-03-04
242,App works really well,I found the app simple to use and reliable. It gave me more confidence in managing my pension. I would happily use the service again.,5,website_app,2024-06-26
243,Good returns overall,Returns have looked solid and the information provided was clear. The whole experience felt straightforward. I would happily use the service again.,5,fund_performance,2024-09-09
244,Great service from support,I was impressed by how professional the customer service was. I would recommend them.,5,customer_service,2025-12-22
245,Cannot access my account,I was locked out and it took too long to sort out. I would be hesitant to recommend them.,1,login_access,2024-10-07
246,Easy verification process,The identity verification process was quick and straightforward. I found the ID checks clear and easy to complete. I would happily use the service again. 👏,5,identity_verification,2024-05-29
